country_id,product,flow,year,ratio
Israel,wood charcoal,EXPORTS,2019,666.67
Israel,wood charcoal,IMPORTS,2020,537.41
Israel,wood charcoal,EXPORTS,2020,666.67
Israel,wood charcoal,IMPORTS,2021,537.41
Israel,wood charcoal,EXPORTS,2021,666.67
Israel,wood fuel,IMPORTS,2007,130.0
Israel,wood fuel,IMPORTS,2008,133.33
Israel,wood fuel,IMPORTS,2010,312.5
Israel,wood fuel,IMPORTS,2011,400.0
Israel,wood fuel,IMPORTS,2012,197.78
Israel,wood fuel,IMPORTS,2013,197.78
Israel,wood fuel,IMPORTS,2014,122.73
Israel,wood fuel,IMPORTS,2015,206.9
Israel,wood fuel,IMPORTS,2016,206.9
Israel,wood fuel,IMPORTS,2017,206.9
Israel,wood fuel,IMPORTS,2018,87.4
Israel,wood fuel,IMPORTS,2019,94.58
Israel,wood fuel,IMPORTS,2020,94.58
Israel,wood fuel,IMPORTS,2021,94.58
Israel,"wood residue, chips and particles",IMPORTS,2007,340.62
Israel,"wood residue, chips and particles",IMPORTS,2008,161.51
Israel,"wood residue, chips and particles",EXPORTS,2008,50.0
Israel,"wood residue, chips and particles",IMPORTS,2009,398.37
Israel,"wood residue, chips and particles",IMPORTS,2010,278.63
Israel,"wood residue, chips and particles",IMPORTS,2011,107.2
Israel,"wood residue, chips and particles",IMPORTS,2012,125.0
Israel,"wood residue, chips and particles",IMPORTS,2013,125.0
Israel,"wood residue, chips and particles",EXPORTS,2013,100.0
Israel,"wood residue, chips and particles",IMPORTS,2014,207.93
Israel,"wood residue, chips and particles",EXPORTS,2014,100.96
Israel,"wood residue, chips and particles",IMPORTS,2015,360.93
Israel,"wood residue, chips and particles",IMPORTS,2016,360.93
Israel,"wood residue, chips and particles",IMPORTS,2017,360.93
Israel,"wood residue, chips and particles",IMPORTS,2018,55.03
Israel,"wood residue, chips and particles",EXPORTS,2018,59.76
Israel,"wood residue, chips and particles",IMPORTS,2019,49.76
Israel,"wood residue, chips and particles",IMPORTS,2020,49.76
Israel,"wood residue, chips and particles",IMPORTS,2021,49.76
Israel,wood-based panels,IMPORTS,2007,462.64
Israel,wood-based panels,EXPORTS,2007,309.68
Israel,wood-based panels,IMPORTS,2008,442.31
Israel,wood-based panels,EXPORTS,2008,345.77
Israel,wood-based panels,IMPORTS,2009,515.64
Israel,wood-based panels,EXPORTS,2009,305.33
Israel,wood-based panels,IMPORTS,2010,418.48
Israel,wood-based panels,EXPORTS,2010,280.04
Israel,wood-based panels,IMPORTS,2011,474.37
Israel,wood-based panels,EXPORTS,2011,322.72
Israel,wood-based panels,IMPORTS,2012,402.0
Israel,wood-based panels,EXPORTS,2012,439.63
Israel,wood-based panels,IMPORTS,2013,401.99
Israel,wood-based panels,EXPORTS,2013,436.4
Israel,wood-based panels,IMPORTS,2014,513.3
Israel,wood-based panels,EXPORTS,2014,316.0
Israel,wood-based panels,IMPORTS,2015,518.03
Israel,wood-based panels,EXPORTS,2015,429.37
Israel,wood-based panels,IMPORTS,2016,518.03
Israel,wood-based panels,EXPORTS,2016,429.37
Israel,wood-based panels,IMPORTS,2017,518.03
Israel,wood-based panels,EXPORTS,2017,429.37
Israel,wood-based panels,IMPORTS,2018,563.98
Israel,wood-based panels,EXPORTS,2018,556.41
Israel,wood-based panels,IMPORTS,2019,520.1
Israel,wood-based panels,EXPORTS,2019,631.62
Israel,wood-based panels,IMPORTS,2020,520.1
Israel,wood-based panels,EXPORTS,2020,631.62
Israel,wood-based panels,IMPORTS,2021,520.1
Israel,wood-based panels,EXPORTS,2021,631.62
Israel,woodpulp,IMPORTS,2007,676.96
Israel,woodpulp,IMPORTS,2008,749.47
Israel,woodpulp,IMPORTS,2009,560.77
Israel,woodpulp,EXPORTS,2009,581.25
Israel,woodpulp,IMPORTS,2010,806.44
Israel,woodpulp,IMPORTS,2011,800.0
Israel,woodpulp,IMPORTS,2012,694.22
Israel,woodpulp,IMPORTS,2013,694.19
Israel,woodpulp,IMPORTS,2014,683.58
Israel,woodpulp,EXPORTS,2014,665.31
Israel,woodpulp,IMPORTS,2015,646.0
Israel,woodpulp,EXPORTS,2015,466.67
Israel,woodpulp,IMPORTS,2016,646.0
Israel,woodpulp,EXPORTS,2016,466.67
Israel,woodpulp,IMPORTS,2017,644.58
Israel,woodpulp,EXPORTS,2017,466.67
Israel,woodpulp,IMPORTS,2018,800.43
Israel,woodpulp,IMPORTS,2019,731.46
Israel,woodpulp,IMPORTS,2020,731.46
Israel,woodpulp,IMPORTS,2021,731.46
Israel,wood pellets and other wood agglomerates,IMPORTS,2011,585.19
Israel,wood pellets and other wood agglomerates,EXPORTS,2011,200.0
Israel,wood pellets and other wood agglomerates,IMPORTS,2014,145.89
Israel,wood pellets and other wood agglomerates,EXPORTS,2014,150.0
Israel,wood pellets and other wood agglomerates,IMPORTS,2015,202.86
Israel,wood pellets and other wood agglomerates,IMPORTS,2016,201.51
Israel,wood pellets and other wood agglomerates,IMPORTS,2017,205.71
Israel,wood pellets and other wood agglomerates,IMPORTS,2018,178.97
Israel,wood pellets and other wood agglomerates,EXPORTS,2018,233.33
Israel,wood pellets and other wood agglomerates,IMPORTS,2019,175.6
Israel,wood pellets and other wood agglomerates,EXPORTS,2019,200.0
Israel,wood pellets and other wood agglomerates,IMPORTS,2020,175.6
Israel,wood pellets and other wood agglomerates,EXPORTS,2020,200.0
Israel,wood pellets and other wood agglomerates,IMPORTS,2021,175.6
Israel,wood pellets and other wood agglomerates,EXPORTS,2021,200.0
Italy,case materials,IMPORTS,2007,639.82
Italy,case materials,EXPORTS,2007,628.58
Italy,case materials,IMPORTS,2008,660.44
Italy,case materials,EXPORTS,2008,493.28
Italy,case materials,IMPORTS,2009,512.38
Italy,case materials,EXPORTS,2009,380.35
Italy,case materials,IMPORTS,2010,603.06
Italy,case materials,EXPORTS,2010,626.6
Italy,case materials,IMPORTS,2011,719.83
Italy,case materials,EXPORTS,2011,773.61
Italy,case materials,IMPORTS,2012,602.25
Italy,case materials,EXPORTS,2012,712.63
Italy,case materials,IMPORTS,2013,692.04
Italy,case materials,EXPORTS,2013,769.12
Italy,case materials,IMPORTS,2014,655.06
Italy,case materials,EXPORTS,2014,860.41
Italy,case materials,IMPORTS,2015,550.74
Italy,case materials,EXPORTS,2015,738.91
Italy,case materials,IMPORTS,2016,525.63
Italy,case materials,EXPORTS,2016,667.59
Italy,case materials,IMPORTS,2017,566.52
Italy,case materials,EXPORTS,2017,515.79
Italy,case materials,IMPORTS,2018,670.48
Italy,case materials,EXPORTS,2018,815.65
Italy,case materials,IMPORTS,2019,542.2
Italy,case materials,EXPORTS,2019,696.22
Italy,case materials,IMPORTS,2020,492.28
Italy,case materials,EXPORTS,2020,516.23
Italy,case materials,IMPORTS,2021,664.86
Italy,case materials,EXPORTS,2021,714.44
Italy,engineered wood products,IMPORTS,2007,348.21
Italy,engineered wood products,EXPORTS,2007,385.95
Italy,engineered wood products,IMPORTS,2008,399.59
Italy,engineered wood products,EXPORTS,2008,566.86
Italy,engineered wood products,IMPORTS,2009,342.33
Italy,engineered wood products,EXPORTS,2009,537.58
Italy,engineered wood products,IMPORTS,2010,290.42
Italy,engineered wood products,EXPORTS,2010,484.57
Italy,engineered wood products,IMPORTS,2011,378.92
Italy,engineered wood products,EXPORTS,2011,509.44
Italy,engineered wood products,IMPORTS,2012,387.7
Italy,engineered wood products,EXPORTS,2012,513.51
Italy,engineered wood products,IMPORTS,2013,391.75
Italy,engineered wood products,EXPORTS,2013,529.56
Italy,engineered wood products,IMPORTS,2014,387.81
Italy,engineered wood products,EXPORTS,2014,656.18
Italy,engineered wood products,IMPORTS,2015,345.1
Italy,engineered wood products,EXPORTS,2015,561.11
Italy,engineered wood products,IMPORTS,2016,348.25
Italy,engineered wood products,EXPORTS,2016,616.89
Italy,engineered wood products,IMPORTS,2017,299.79
Italy,engineered wood products,EXPORTS,2017,519.8
Italy,engineered wood products,IMPORTS,2018,339.24
Italy,engineered wood products,EXPORTS,2018,605.23
Italy,engineered wood products,IMPORTS,2019,244.52
Italy,engineered wood products,EXPORTS,2019,648.08
Italy,engineered wood products,IMPORTS,2020,289.03
Italy,engineered wood products,EXPORTS,2020,600.83
Italy,engineered wood products,IMPORTS,2021,378.94
Italy,engineered wood products,EXPORTS,2021,695.82
Italy,non-wood pulp,IMPORTS,2007,2567.34
Italy,non-wood pulp,EXPORTS,2007,3594.78
Italy,non-wood pulp,IMPORTS,2008,4050.08
Italy,non-wood pulp,EXPORTS,2008,2519.82
Italy,non-wood pulp,IMPORTS,2009,4966.39
Italy,non-wood pulp,EXPORTS,2009,3116.2
Italy,non-wood pulp,IMPORTS,2010,1177.84
Italy,non-wood pulp,EXPORTS,2010,2272.33
Italy,non-wood pulp,IMPORTS,2011,1944.58
Italy,non-wood pulp,EXPORTS,2011,1718.64
Italy,non-wood pulp,IMPORTS,2012,1335.93
Italy,non-wood pulp,EXPORTS,2012,1357.55
Italy,non-wood pulp,IMPORTS,2013,1306.36
Italy,non-wood pulp,EXPORTS,2013,1467.95
Italy,non-wood pulp,IMPORTS,2014,1190.26
Italy,non-wood pulp,EXPORTS,2014,2546.79
Italy,non-wood pulp,IMPORTS,2015,1259.27
Italy,non-wood pulp,EXPORTS,2015,661.21
Italy,non-wood pulp,IMPORTS,2016,1442.76
Italy,non-wood pulp,EXPORTS,2016,602.65
Italy,non-wood pulp,IMPORTS,2017,1312.24
Italy,non-wood pulp,EXPORTS,2017,613.33
Italy,non-wood pulp,IMPORTS,2018,1354.94
Italy,non-wood pulp,EXPORTS,2018,1374.24
Italy,non-wood pulp,IMPORTS,2019,1629.05
Italy,non-wood pulp,EXPORTS,2019,922.67
Italy,non-wood pulp,IMPORTS,2020,1167.16
Italy,non-wood pulp,EXPORTS,2020,1231.43
Italy,non-wood pulp,IMPORTS,2021,1382.84
Italy,non-wood pulp,EXPORTS,2021,3010.86
Italy,other pulp,IMPORTS,2007,2768.03
Italy,other pulp,EXPORTS,2007,5583.0
Italy,other pulp,IMPORTS,2008,3951.1
Italy,other pulp,EXPORTS,2008,2772.68
Italy,other pulp,IMPORTS,2009,4127.35
Italy,other pulp,EXPORTS,2009,4564.69
Italy,other pulp,IMPORTS,2010,1047.55
Italy,other pulp,EXPORTS,2010,1050.52
Italy,other pulp,IMPORTS,2011,1499.67
Italy,other pulp,EXPORTS,2011,1128.46
Italy,other pulp,IMPORTS,2012,1085.42
Italy,other pulp,EXPORTS,2012,1043.2
Italy,other pulp,IMPORTS,2013,1154.32
Italy,other pulp,EXPORTS,2013,1085.15
Italy,other pulp,IMPORTS,2014,1110.8
Italy,other pulp,EXPORTS,2014,1051.06
Italy,other pulp,IMPORTS,2015,1116.79
Italy,other pulp,EXPORTS,2015,611.54
Italy,other pulp,IMPORTS,2016,1192.63
Italy,other pulp,EXPORTS,2016,501.14
Italy,other pulp,IMPORTS,2017,1230.28
Italy,other pulp,EXPORTS,2017,692.0
Italy,other pulp,IMPORTS,2018,1119.78
Italy,other pulp,EXPORTS,2018,878.07
Italy,other pulp,IMPORTS,2019,1227.12
Italy,other pulp,EXPORTS,2019,661.62
Italy,other pulp,IMPORTS,2020,996.83
Italy,other pulp,EXPORTS,2020,505.24
Italy,other pulp,IMPORTS,2021,1022.99
Italy,other pulp,EXPORTS,2021,1179.37
Italy,"paper,print and packaging",IMPORTS,2007,1151.14
Italy,"paper,print and packaging",EXPORTS,2007,1939.4
Italy,"paper,print and packaging",IMPORTS,2008,1241.24
Italy,"paper,print and packaging",EXPORTS,2008,2018.38
Italy,"paper,print and packaging",IMPORTS,2009,1146.66
Italy,"paper,print and packaging",EXPORTS,2009,1795.01
Italy,"paper,print and packaging",IMPORTS,2010,1100.53
Italy,"paper,print and packaging",EXPORTS,2010,1777.86
Italy,"paper,print and packaging",IMPORTS,2011,1268.76
Italy,"paper,print and packaging",EXPORTS,2011,1976.06
Italy,"paper,print and packaging",IMPORTS,2012,1130.92
Italy,"paper,print and packaging",EXPORTS,2012,1742.01
Italy,"paper,print and packaging",IMPORTS,2013,1109.08
Italy,"paper,print and packaging",EXPORTS,2013,1576.87
Italy,"paper,print and packaging",IMPORTS,2014,1107.66
Italy,"paper,print and packaging",EXPORTS,2014,1590.7
Italy,"paper,print and packaging",IMPORTS,2015,913.93
Italy,"paper,print and packaging",EXPORTS,2015,1338.7
Italy,"paper,print and packaging",IMPORTS,2016,896.84
Italy,"paper,print and packaging",EXPORTS,2016,1316.9
Italy,"paper,print and packaging",IMPORTS,2017,964.5
Italy,"paper,print and packaging",EXPORTS,2017,1356.95
Italy,"paper,print and packaging",IMPORTS,2018,1035.97
Italy,"paper,print and packaging",EXPORTS,2018,1508.56
Italy,"paper,print and packaging",IMPORTS,2019,999.25
Italy,"paper,print and packaging",EXPORTS,2019,1448.17
Italy,"paper,print and packaging",IMPORTS,2020,929.43
Italy,"paper,print and packaging",EXPORTS,2020,1398.88
Italy,"paper,print and packaging",IMPORTS,2021,1095.03
Italy,"paper,print and packaging",EXPORTS,2021,1576.83
Italy,pulpwood,IMPORTS,2007,683.98
Italy,pulpwood,EXPORTS,2007,670.23
Italy,pulpwood,IMPORTS,2008,753.3
Italy,pulpwood,EXPORTS,2008,701.08
Italy,pulpwood,IMPORTS,2009,557.38
Italy,pulpwood,EXPORTS,2009,668.26
Italy,pulpwood,IMPORTS,2010,730.33
Italy,pulpwood,EXPORTS,2010,771.93
Italy,pulpwood,IMPORTS,2011,724.08
Italy,pulpwood,EXPORTS,2011,760.69
Italy,pulpwood,IMPORTS,2012,625.38
Italy,pulpwood,EXPORTS,2012,621.69
Italy,pulpwood,IMPORTS,2013,651.2
Italy,pulpwood,EXPORTS,2013,680.76
Italy,pulpwood,IMPORTS,2014,642.02
Italy,pulpwood,EXPORTS,2014,681.58
Italy,pulpwood,IMPORTS,2015,624.51
Italy,pulpwood,EXPORTS,2015,619.08
Italy,pulpwood,IMPORTS,2016,551.28
Italy,pulpwood,EXPORTS,2016,558.67
Italy,pulpwood,IMPORTS,2017,640.29
Italy,pulpwood,EXPORTS,2017,617.49
Italy,pulpwood,IMPORTS,2018,745.85
Italy,pulpwood,EXPORTS,2018,774.2
Italy,pulpwood,IMPORTS,2019,625.07
Italy,pulpwood,EXPORTS,2019,651.57
Italy,pulpwood,IMPORTS,2020,500.84
Italy,pulpwood,EXPORTS,2020,514.86
Italy,pulpwood,IMPORTS,2021,663.76
Italy,pulpwood,EXPORTS,2021,792.55
Italy,recovered fibre pulp,IMPORTS,2007,97159.0
Italy,recovered fibre pulp,EXPORTS,2007,7388.85
Italy,recovered fibre pulp,IMPORTS,2008,2244.59
Italy,recovered fibre pulp,EXPORTS,2008,2959.57
Italy,recovered fibre pulp,IMPORTS,2009,1148.58
Italy,recovered fibre pulp,IMPORTS,2010,536.35
Italy,recovered fibre pulp,EXPORTS,2010,710.42
Italy,recovered fibre pulp,IMPORTS,2011,698.84
Italy,recovered fibre pulp,EXPORTS,2011,870.53
Italy,recovered fibre pulp,IMPORTS,2012,690.89
Italy,recovered fibre pulp,EXPORTS,2012,820.09
Italy,recovered fibre pulp,IMPORTS,2013,702.1
Italy,recovered fibre pulp,EXPORTS,2013,728.51
Italy,recovered fibre pulp,IMPORTS,2014,657.33
Italy,recovered fibre pulp,EXPORTS,2014,689.58
Italy,recovered fibre pulp,IMPORTS,2015,526.91
Italy,recovered fibre pulp,EXPORTS,2015,497.83
Italy,recovered fibre pulp,IMPORTS,2016,605.08
Italy,recovered fibre pulp,EXPORTS,2016,405.28
Italy,recovered fibre pulp,IMPORTS,2017,1057.94
Italy,recovered fibre pulp,EXPORTS,2017,1006.67
Italy,recovered fibre pulp,IMPORTS,2018,664.75
Italy,recovered fibre pulp,EXPORTS,2018,564.58
Italy,recovered fibre pulp,IMPORTS,2019,729.21
Italy,recovered fibre pulp,EXPORTS,2019,403.98
Italy,recovered fibre pulp,IMPORTS,2020,662.61
Italy,recovered fibre pulp,EXPORTS,2020,315.31
Italy,recovered fibre pulp,IMPORTS,2021,733.68
Italy,recovered fibre pulp,EXPORTS,2021,645.18
Italy,roundwood,IMPORTS,2007,134.76
Italy,roundwood,EXPORTS,2007,486.78
Italy,roundwood,IMPORTS,2008,135.22
Italy,roundwood,EXPORTS,2008,341.66
Italy,roundwood,IMPORTS,2009,124.09
Italy,roundwood,EXPORTS,2009,324.07
Italy,roundwood,IMPORTS,2010,115.14
Italy,roundwood,EXPORTS,2010,281.05
Italy,roundwood,IMPORTS,2011,135.16
Italy,roundwood,EXPORTS,2011,196.69
Italy,roundwood,IMPORTS,2012,103.45
Italy,roundwood,EXPORTS,2012,161.93
Italy,roundwood,IMPORTS,2013,106.52
Italy,roundwood,EXPORTS,2013,142.1
Italy,roundwood,IMPORTS,2014,103.98
Italy,roundwood,EXPORTS,2014,173.71
Italy,roundwood,IMPORTS,2015,89.81
Italy,roundwood,EXPORTS,2015,128.08
Italy,roundwood,IMPORTS,2016,86.8
Italy,roundwood,EXPORTS,2016,136.92
Italy,roundwood,IMPORTS,2017,99.02
Italy,roundwood,EXPORTS,2017,124.19
Italy,roundwood,IMPORTS,2018,77.85
Italy,roundwood,EXPORTS,2018,200.32
Italy,roundwood,IMPORTS,2019,77.69
Italy,roundwood,EXPORTS,2019,81.2
Italy,roundwood,IMPORTS,2020,71.79
Italy,roundwood,EXPORTS,2020,106.76
Italy,roundwood,IMPORTS,2021,77.14
Italy,roundwood,EXPORTS,2021,151.47
Italy,sawnwood,IMPORTS,2007,353.3
Italy,sawnwood,EXPORTS,2007,871.04
Italy,sawnwood,IMPORTS,2008,337.57
Italy,sawnwood,EXPORTS,2008,1636.12
Italy,sawnwood,IMPORTS,2009,296.78
Italy,sawnwood,EXPORTS,2009,1385.68
Italy,sawnwood,IMPORTS,2010,310.35
Italy,sawnwood,EXPORTS,2010,1188.08
Italy,sawnwood,IMPORTS,2011,324.51
Italy,sawnwood,EXPORTS,2011,1375.85
Italy,sawnwood,IMPORTS,2012,293.79
Italy,sawnwood,EXPORTS,2012,1142.62
Italy,sawnwood,IMPORTS,2013,301.23
Italy,sawnwood,EXPORTS,2013,1191.46
Italy,sawnwood,IMPORTS,2014,302.32
Italy,sawnwood,EXPORTS,2014,969.93
Italy,sawnwood,IMPORTS,2015,262.03
Italy,sawnwood,EXPORTS,2015,909.21
Italy,sawnwood,IMPORTS,2016,242.75
Italy,sawnwood,EXPORTS,2016,769.27
Italy,sawnwood,IMPORTS,2017,265.27
Italy,sawnwood,EXPORTS,2017,765.46
Italy,sawnwood,IMPORTS,2018,316.79
Italy,sawnwood,EXPORTS,2018,882.18
Italy,sawnwood,IMPORTS,2019,255.94
Italy,sawnwood,EXPORTS,2019,781.51
Italy,sawnwood,IMPORTS,2020,299.69
Italy,sawnwood,EXPORTS,2020,826.98
Italy,sawnwood,IMPORTS,2021,376.83
Italy,sawnwood,EXPORTS,2021,1052.68
Italy,veneer sheets,IMPORTS,2007,972.53
Italy,veneer sheets,EXPORTS,2007,1970.48
Italy,veneer sheets,IMPORTS,2008,973.96
Italy,veneer sheets,EXPORTS,2008,4363.4
Italy,veneer sheets,IMPORTS,2009,911.44
Italy,veneer sheets,EXPORTS,2009,4138.3
Italy,veneer sheets,IMPORTS,2010,1147.44
Italy,veneer sheets,EXPORTS,2010,3578.64
Italy,veneer sheets,IMPORTS,2011,1189.48
Italy,veneer sheets,EXPORTS,2011,3721.14
Italy,veneer sheets,IMPORTS,2012,1017.4
Italy,veneer sheets,EXPORTS,2012,3802.92
Italy,veneer sheets,IMPORTS,2013,1081.66
Italy,veneer sheets,EXPORTS,2013,3473.25
Italy,veneer sheets,IMPORTS,2014,1150.13
Italy,veneer sheets,EXPORTS,2014,3905.73
Italy,veneer sheets,IMPORTS,2015,1170.75
Italy,veneer sheets,EXPORTS,2015,4411.64
Italy,veneer sheets,IMPORTS,2016,1100.24
Italy,veneer sheets,EXPORTS,2016,4065.67
Italy,veneer sheets,IMPORTS,2017,809.84
Italy,veneer sheets,EXPORTS,2017,2086.27
Italy,veneer sheets,IMPORTS,2018,1043.17
Italy,veneer sheets,EXPORTS,2018,3872.9
Italy,veneer sheets,IMPORTS,2019,1043.33
Italy,veneer sheets,EXPORTS,2019,4128.08
Italy,veneer sheets,IMPORTS,2020,925.71
Italy,veneer sheets,EXPORTS,2020,5267.24
Italy,veneer sheets,IMPORTS,2021,989.38
Italy,veneer sheets,EXPORTS,2021,5929.07
Italy,wood charcoal,IMPORTS,2007,367.17
Italy,wood charcoal,EXPORTS,2007,440.24
Italy,wood charcoal,IMPORTS,2008,398.89
Italy,wood charcoal,EXPORTS,2008,546.65
Italy,wood charcoal,IMPORTS,2009,382.03
Italy,wood charcoal,EXPORTS,2009,518.4
Italy,wood charcoal,IMPORTS,2010,278.01
Italy,wood charcoal,EXPORTS,2010,661.52
Italy,wood charcoal,IMPORTS,2011,423.98
Italy,wood charcoal,EXPORTS,2011,893.15
Italy,wood charcoal,IMPORTS,2012,449.11
Italy,wood charcoal,EXPORTS,2012,911.88
Italy,wood charcoal,IMPORTS,2013,483.96
Italy,wood charcoal,EXPORTS,2013,853.09
Italy,wood charcoal,IMPORTS,2014,467.74
Italy,wood charcoal,EXPORTS,2014,884.8
Italy,wood charcoal,IMPORTS,2015,446.35
Italy,wood charcoal,EXPORTS,2015,845.08
Italy,wood charcoal,IMPORTS,2016,436.4
Italy,wood charcoal,EXPORTS,2016,917.05
Italy,wood charcoal,IMPORTS,2017,435.72
Italy,wood charcoal,EXPORTS,2017,808.59
Italy,wood charcoal,IMPORTS,2018,436.94
Italy,wood charcoal,EXPORTS,2018,1008.29
Italy,wood charcoal,IMPORTS,2019,424.71
Italy,wood charcoal,EXPORTS,2019,858.46
Italy,wood charcoal,IMPORTS,2020,385.3
Italy,wood charcoal,EXPORTS,2020,1562.09
Italy,wood charcoal,IMPORTS,2021,485.43
Italy,wood charcoal,EXPORTS,2021,353.57
Italy,wood fuel,IMPORTS,2007,78.2
Italy,wood fuel,EXPORTS,2007,195.21
Italy,wood fuel,IMPORTS,2008,81.26
Italy,wood fuel,EXPORTS,2008,208.11
Italy,wood fuel,IMPORTS,2009,77.35
Italy,wood fuel,EXPORTS,2009,196.6
Italy,wood fuel,IMPORTS,2010,81.58
Italy,wood fuel,EXPORTS,2010,307.56
Italy,wood fuel,IMPORTS,2011,86.53
Italy,wood fuel,EXPORTS,2011,215.72
Italy,wood fuel,IMPORTS,2012,85.25
Italy,wood fuel,EXPORTS,2012,88.25
Italy,wood fuel,IMPORTS,2013,88.94
Italy,wood fuel,EXPORTS,2013,96.69
Italy,wood fuel,IMPORTS,2014,83.22
Italy,wood fuel,EXPORTS,2014,69.88
Italy,wood fuel,IMPORTS,2015,62.07
Italy,wood fuel,EXPORTS,2015,43.9
Italy,wood fuel,IMPORTS,2016,61.27
Italy,wood fuel,EXPORTS,2016,54.32
Italy,wood fuel,IMPORTS,2017,77.09
Italy,wood fuel,EXPORTS,2017,71.14
Italy,wood fuel,IMPORTS,2018,70.86
Italy,wood fuel,EXPORTS,2018,62.09
Italy,wood fuel,IMPORTS,2019,66.32
Italy,wood fuel,EXPORTS,2019,71.45
Italy,wood fuel,IMPORTS,2020,66.73
Italy,wood fuel,EXPORTS,2020,121.64
Italy,wood fuel,IMPORTS,2021,74.1
Italy,wood fuel,EXPORTS,2021,108.45
Italy,"wood residue, chips and particles",IMPORTS,2007,36.35
Italy,"wood residue, chips and particles",EXPORTS,2007,384.89
Italy,"wood residue, chips and particles",IMPORTS,2008,56.48
Italy,"wood residue, chips and particles",EXPORTS,2008,338.66
Italy,"wood residue, chips and particles",IMPORTS,2009,53.99
Italy,"wood residue, chips and particles",EXPORTS,2009,294.81
Italy,"wood residue, chips and particles",IMPORTS,2010,85.57
Italy,"wood residue, chips and particles",EXPORTS,2010,96.17
Italy,"wood residue, chips and particles",IMPORTS,2011,326.83
Italy,"wood residue, chips and particles",EXPORTS,2011,88.96
Italy,"wood residue, chips and particles",IMPORTS,2012,45.69
Italy,"wood residue, chips and particles",EXPORTS,2012,112.55
Italy,"wood residue, chips and particles",IMPORTS,2013,46.77
Italy,"wood residue, chips and particles",EXPORTS,2013,99.57
Italy,"wood residue, chips and particles",IMPORTS,2014,47.19
Italy,"wood residue, chips and particles",EXPORTS,2014,80.65
Italy,"wood residue, chips and particles",IMPORTS,2015,48.03
Italy,"wood residue, chips and particles",EXPORTS,2015,154.72
Italy,"wood residue, chips and particles",IMPORTS,2016,41.57
Italy,"wood residue, chips and particles",EXPORTS,2016,172.46
Italy,"wood residue, chips and particles",IMPORTS,2017,41.29
Italy,"wood residue, chips and particles",EXPORTS,2017,187.91
Italy,"wood residue, chips and particles",IMPORTS,2018,41.2
Italy,"wood residue, chips and particles",EXPORTS,2018,207.94
Italy,"wood residue, chips and particles",IMPORTS,2019,43.47
Italy,"wood residue, chips and particles",EXPORTS,2019,139.22
Italy,"wood residue, chips and particles",IMPORTS,2020,38.26
Italy,"wood residue, chips and particles",EXPORTS,2020,114.84
Italy,"wood residue, chips and particles",IMPORTS,2021,29.4
Italy,"wood residue, chips and particles",EXPORTS,2021,55.7
Italy,wood-based panels,IMPORTS,2007,380.41
Italy,wood-based panels,EXPORTS,2007,411.88
Italy,wood-based panels,IMPORTS,2008,404.98
Italy,wood-based panels,EXPORTS,2008,617.89
Italy,wood-based panels,IMPORTS,2009,347.07
Italy,wood-based panels,EXPORTS,2009,585.96
Italy,wood-based panels,IMPORTS,2010,306.23
Italy,wood-based panels,EXPORTS,2010,520.4
Italy,wood-based panels,IMPORTS,2011,392.14
Italy,wood-based panels,EXPORTS,2011,548.53
Italy,wood-based panels,IMPORTS,2012,376.82
Italy,wood-based panels,EXPORTS,2012,551.45
Italy,wood-based panels,IMPORTS,2013,379.27
Italy,wood-based panels,EXPORTS,2013,571.71
Italy,wood-based panels,IMPORTS,2014,372.59
Italy,wood-based panels,EXPORTS,2014,707.77
Italy,wood-based panels,IMPORTS,2015,334.99
Italy,wood-based panels,EXPORTS,2015,598.97
Italy,wood-based panels,IMPORTS,2016,347.9
Italy,wood-based panels,EXPORTS,2016,674.57
Italy,wood-based panels,IMPORTS,2017,315.15
Italy,wood-based panels,EXPORTS,2017,546.85
Italy,wood-based panels,IMPORTS,2018,355.64
Italy,wood-based panels,EXPORTS,2018,647.06
Italy,wood-based panels,IMPORTS,2019,262.92
Italy,wood-based panels,EXPORTS,2019,709.48
Italy,wood-based panels,IMPORTS,2020,304.4
Italy,wood-based panels,EXPORTS,2020,635.1
Italy,wood-based panels,IMPORTS,2021,395.07
Italy,wood-based panels,EXPORTS,2021,736.54
Italy,woodpulp,IMPORTS,2007,684.86
Italy,woodpulp,EXPORTS,2007,689.03
Italy,woodpulp,IMPORTS,2008,753.65
Italy,woodpulp,EXPORTS,2008,730.56
Italy,woodpulp,IMPORTS,2009,556.46
Italy,woodpulp,EXPORTS,2009,668.7
Italy,woodpulp,IMPORTS,2010,732.23
Italy,woodpulp,EXPORTS,2010,815.71
Italy,woodpulp,IMPORTS,2011,726.13
Italy,woodpulp,EXPORTS,2011,773.41
Italy,woodpulp,IMPORTS,2012,626.47
Italy,woodpulp,EXPORTS,2012,629.54
Italy,woodpulp,IMPORTS,2013,652.72
Italy,woodpulp,EXPORTS,2013,699.67
Italy,woodpulp,IMPORTS,2014,643.44
Italy,woodpulp,EXPORTS,2014,705.44
Italy,woodpulp,IMPORTS,2015,626.81
Italy,woodpulp,EXPORTS,2015,641.91
Italy,woodpulp,IMPORTS,2016,552.26
Italy,woodpulp,EXPORTS,2016,564.36
Italy,woodpulp,IMPORTS,2017,643.57
Italy,woodpulp,EXPORTS,2017,622.69
Italy,woodpulp,IMPORTS,2018,751.24
Italy,woodpulp,EXPORTS,2018,786.41
